wpPostId,title,slug,url,parentId,mimeType,width,height,attachedFile
735,FotoAlejandro,fotoalejandro,https://editoriallarueca.com/wp-content/uploads/FotoAlejandro.jpg,,image/jpeg,240,240,FotoAlejandro.jpg
741,AmadoPortada001,amadoportada001,https://editoriallarueca.com/wp-content/uploads/w_HasAmado.jpg,,image/jpeg,500,710,w_HasAmado.jpg
744,w_ElRemanso,w_elremanso,https://editoriallarueca.com/wp-content/uploads/w_ElRemanso.jpg,,image/jpeg,500,500,w_ElRemanso.jpg
746,LaVidaSinTi001,lavidasinti001,https://editoriallarueca.com/wp-content/uploads/w_LavidaSinTi.jpg,,image/jpeg,500,747,w_LavidaSinTi.jpg
748,LaVidamockup,lavidamockup,https://editoriallarueca.com/wp-content/uploads/LaVidamockup.png,,image/png,1600,900,LaVidamockup.png
750,Armas002,armas002,https://editoriallarueca.com/wp-content/uploads/w_AdiosArmas.jpg,,image/jpeg,500,620,w_AdiosArmas.jpg
752,Mid fold book mockup with floral illustration,mid-fold-book-mockup-with-floral-illustration,https://editoriallarueca.com/wp-content/uploads/w_2MockUp_ElRemanso.jpg,,image/jpeg,900,601,w_2MockUp_ElRemanso.jpg
753,w_Sara Ramiro_El Remanso,w_sara-ramiro_el-remanso,https://editoriallarueca.com/wp-content/uploads/w_Sara-Ramiro_El-Remanso.jpg,,image/jpeg,400,512,w_Sara-Ramiro_El-Remanso.jpg
755,John003,john003,https://editoriallarueca.com/wp-content/uploads/w_JohnMain.jpg,,image/jpeg,500,667,w_JohnMain.jpg
757,Johnmockup,johnmockup,https://editoriallarueca.com/wp-content/uploads/Johnmockup.png,,image/png,1600,900,Johnmockup.png
758,Foto Carlos,foto-carlos,https://editoriallarueca.com/wp-content/uploads/Foto-Carlos.jpg,,image/jpeg,130,170,Foto-Carlos.jpg
761,tren,tren,https://editoriallarueca.com/wp-content/uploads/w_978-84-18924-63-7Cub.jpg,,image/jpeg,1818,2560,w_978-84-18924-63-7Cub-scaled.jpg
763,w_TrenMockup,w_trenmockup,https://editoriallarueca.com/wp-content/uploads/w_TrenMockup.png,,image/png,2551,2041,w_TrenMockup.png
764,RemasterDirector_V0,remasterdirector_v0,https://editoriallarueca.com/wp-content/uploads/w_Foto-carnet-Rosi-Laguna.jpg,,image/jpeg,1134,1402,w_Foto-carnet-Rosi-Laguna.jpg
766,PadreIñaki,padreinaki,https://editoriallarueca.com/wp-content/uploads/PadreInaki.jpg,,image/jpeg,900,1600,PadreInaki.jpg
767,Mid fold book mockup with floral illustration,mid-fold-book-mockup-with-floral-illustration-2,https://editoriallarueca.com/wp-content/uploads/MockUp_PadreInaqui.jpg,,image/jpeg,2560,1709,MockUp_PadreInaqui-scaled.jpg
768,FotoPadreInaki,fotopadreinaki,https://editoriallarueca.com/wp-content/uploads/FotoPadreInaki.jpg,,image/jpeg,320,672,FotoPadreInaki.jpg
771,AAFF_2cub_978-84-18924-66-8,aaff_2cub_978-84-18924-66-8,https://editoriallarueca.com/wp-content/uploads/w_Ilogica.jpg,,image/jpeg,1806,2560,w_Ilogica-scaled.jpg
773,Mockup_ilogica,mockup_ilogica,https://editoriallarueca.com/wp-content/uploads/Mockup_ilogica.jpg,,image/jpeg,2560,2560,Mockup_ilogica-scaled.jpg
774,FotoRichard,fotorichard,https://editoriallarueca.com/wp-content/uploads/FotoRichard.jpg,,image/jpeg,1152,2048,FotoRichard.jpg
775,RicharPazos,richarpazos,https://editoriallarueca.com/wp-content/uploads/RicharPazos.jpg,,image/jpeg,400,658,RicharPazos.jpg
777,PortadaCoaching,portadacoaching,https://editoriallarueca.com/wp-content/uploads/w_PortadaCoaching.jpg,,image/jpeg,1829,2560,w_PortadaCoaching-scaled.jpg
779,CoachingMockup (1),coachingmockup-1,https://editoriallarueca.com/wp-content/uploads/CoachingMockup-1.png,,image/png,2560,2048,CoachingMockup-1-scaled.png
780,JorgeGonzalez,jorgegonzalez,https://editoriallarueca.com/wp-content/uploads/JorgeGonzalez.jpg,,image/jpeg,1024,768,JorgeGonzalez.jpg
782,Portada,portada,https://editoriallarueca.com/wp-content/uploads/w_MuestramePortada.jpg,,image/jpeg,500,700,w_MuestramePortada.jpg
785,MisterioPortada,misterioportada,https://editoriallarueca.com/wp-content/uploads/w_MisterioPortada.jpg,,image/jpeg,500,700,w_MisterioPortada.jpg
787,mockUP_ElMisterio,mockup_elmisterio,https://editoriallarueca.com/wp-content/uploads/mockUP_ElMisterio.jpg,,image/jpeg,900,600,mockUP_ElMisterio.jpg
788,FotoJessica,fotojessica,https://editoriallarueca.com/wp-content/uploads/FotoJessica.jpg,,image/jpeg,300,400,FotoJessica.jpg
790,whatsapp,whatsapp,https://editoriallarueca.com/wp-content/uploads/whatsapp.svg,,,150,800,whatsapp.svg
792,PortadaLunaNegra,portadalunanegra,https://editoriallarueca.com/wp-content/uploads/PortadaLunaNegra.jpeg,,image/jpeg,827,1241,PortadaLunaNegra.jpeg
794,MockUP_LunaNegra,mockup_lunanegra,https://editoriallarueca.com/wp-content/uploads/MockUP_LunaNegra.jpg,,image/jpeg,900,600,MockUP_LunaNegra.jpg
795,Tamara,tamara,https://editoriallarueca.com/wp-content/uploads/Tamara.jpg,,image/jpeg,500,597,Tamara.jpg
798,MockUpListaTareasPeq,mockuplistatareaspeq,https://editoriallarueca.com/wp-content/uploads/MockUpListaTareasPeq.jpg,,image/jpeg,900,720,MockUpListaTareasPeq.jpg
799,FotoCarlosJ.Olmedo,fotocarlosj-olmedo,https://editoriallarueca.com/wp-content/uploads/FotoCarlosJ.Olmedo.jpg,,image/jpeg,200,189,FotoCarlosJ.Olmedo.jpg
801,BiodervisidadPortada,biodervisidadportada,https://editoriallarueca.com/wp-content/uploads/w_BiodervisidadPortada.jpg,,image/jpeg,500,700,w_BiodervisidadPortada.jpg
803,w_BiodiversidadMockUp,w_biodiversidadmockup,https://editoriallarueca.com/wp-content/uploads/w_BiodiversidadMockUp.png,,image/png,900,506,w_BiodiversidadMockUp.png
804,FotoGaspar,fotogaspar,https://editoriallarueca.com/wp-content/uploads/FotoGaspar.jpg,,image/jpeg,552,648,FotoGaspar.jpg
806,FelizPortada,felizportada,https://editoriallarueca.com/wp-content/uploads/w_FelizPortada.jpg,,image/jpeg,500,700,w_FelizPortada.jpg
808,w_FelizMockup,w_felizmockup,https://editoriallarueca.com/wp-content/uploads/w_FelizMockup.png,,image/png,900,680,w_FelizMockup.png
809,w_FOTO gregorio,w_foto-gregorio,https://editoriallarueca.com/wp-content/uploads/w_FOTO-gregorio.jpg,,image/jpeg,498,502,w_FOTO-gregorio.jpg
812,PortadaCaminoDelAngel,portadacaminodelangel,https://editoriallarueca.com/wp-content/uploads/W_PortadaCaminoDelAngel.jpg,,image/jpeg,500,700,W_PortadaCaminoDelAngel.jpg
814,w_CaminoDelAngelMockUp,w_caminodelangelmockup,https://editoriallarueca.com/wp-content/uploads/w_CaminoDelAngelMockUp.jpg,,image/jpeg,900,675,w_CaminoDelAngelMockUp.jpg
815,w_Foto Angel Garcia,w_foto-angel-garcia,https://editoriallarueca.com/wp-content/uploads/w_Foto-Angel-Garcia.jpg,,image/jpeg,400,520,w_Foto-Angel-Garcia.jpg
818,OjosPortada,ojosportada,https://editoriallarueca.com/wp-content/uploads/W_OjosPortada.jpg,,image/jpeg,500,700,W_OjosPortada.jpg
820,W_OjosMockUp,w_ojosmockup,https://editoriallarueca.com/wp-content/uploads/W_OjosMockUp.png,,image/png,1261,900,W_OjosMockUp.png
821,Inés + Roberto,ines-roberto,https://editoriallarueca.com/wp-content/uploads/W_Juan-Jose-Velasco-S.jpg,,image/jpeg,400,559,W_Juan-Jose-Velasco-S.jpg
824,cub_978-84-18924-65-1,cub_978-84-18924-65-1,https://editoriallarueca.com/wp-content/uploads/w_cub_978-84-18924-65-1-.jpg,,image/jpeg,500,531,w_cub_978-84-18924-65-1-.jpg
825,SONY DSC,sony-dsc,https://editoriallarueca.com/wp-content/uploads/w_mockup_Sara.jpg,,image/jpeg,2560,1701,w_mockup_Sara-scaled.jpg
826,WhatsApp Image 2023-02-22 at 07.31.28,whatsapp-image-2023-02-22-at-07-31-28,https://editoriallarueca.com/wp-content/uploads/WhatsApp-Image-2023-02-22-at-07.31.28.jpeg,,image/jpeg,1131,1600,WhatsApp-Image-2023-02-22-at-07.31.28.jpeg
828,AjedrezPortada,ajedrezportada,https://editoriallarueca.com/wp-content/uploads/web_AjedrezPortada.jpg,,image/jpeg,500,700,web_AjedrezPortada.jpg
830,w_AjedrezMockup,w_ajedrezmockup,https://editoriallarueca.com/wp-content/uploads/w_AjedrezMockup.jpg,,image/jpeg,900,545,w_AjedrezMockup.jpg
831,w_FotoManuel,w_fotomanuel,https://editoriallarueca.com/wp-content/uploads/w_FotoManuel.jpg,,image/jpeg,400,533,w_FotoManuel.jpg
834,NachoMiguelPortada,nachomiguelportada,https://editoriallarueca.com/wp-content/uploads/w_Portada.jpg,,image/jpeg,500,700,w_Portada.jpg
836,w_MockUp,w_mockup,https://editoriallarueca.com/wp-content/uploads/w_MockUp.jpg,,image/jpeg,900,643,w_MockUp.jpg
837,w_Foto Nacho Miguelsanz,w_foto-nacho-miguelsanz,https://editoriallarueca.com/wp-content/uploads/w_Foto-Nacho-Miguelsanz.jpg,,image/jpeg,400,369,w_Foto-Nacho-Miguelsanz.jpg
840,portada,portada-2,https://editoriallarueca.com/wp-content/uploads/w_portadaAmazon.jpg,,image/jpeg,1713,2560,w_portadaAmazon-scaled.jpg
843,Sal,sal,https://editoriallarueca.com/wp-content/uploads/w_SalPortada.jpg,,image/jpeg,500,700,w_SalPortada.jpg
845,MorirPlantilla,morirplantilla,https://editoriallarueca.com/wp-content/uploads/w_Morir.jpg,,image/jpeg,500,691,w_Morir.jpg
849,DecisionPortada,decisionportada,https://editoriallarueca.com/wp-content/uploads/w_DecisioPortada.jpg,,image/jpeg,500,719,w_DecisioPortada.jpg
851,AmarPortada,amarportada,https://editoriallarueca.com/wp-content/uploads/w_AmarPortada.jpg,,image/jpeg,500,750,w_AmarPortada.jpg
854,ElAmorPortada,elamorportada,https://editoriallarueca.com/wp-content/uploads/ElAmorPortada.pdf,,application/pdf,,,ElAmorPortada.pdf
856,ElAmorPortada,elamorportada-2,https://editoriallarueca.com/wp-content/uploads/w_ElAmorPortada.jpg,,image/jpeg,500,700,w_ElAmorPortada.jpg
858,Diseño Portada y Contraportada (Mi libro en Solitario).jpg,diseno-portada-y-contraportada-mi-libro-en-solitario-jpg,https://editoriallarueca.com/wp-content/uploads/w_AnaCordoba.jpg,,image/jpeg,502,732,w_AnaCordoba.jpg
861,w_Portada,w_portada,https://editoriallarueca.com/wp-content/uploads/w_Portada-1.jpg,,image/jpeg,500,731,w_Portada-1.jpg
862,w_Portada,w_portada-2,https://editoriallarueca.com/wp-content/uploads/w_Portada-2.jpg,,image/jpeg,500,731,w_Portada-2.jpg
865,CapacidadesPortada,capacidadesportada,https://editoriallarueca.com/wp-content/uploads/w_CapacidadesPortada.jpg,,image/jpeg,1707,2560,w_CapacidadesPortada-scaled.jpg
867,InviernoPortada,inviernoportada,https://editoriallarueca.com/wp-content/uploads/w_InviernoPortada.jpg,,image/jpeg,1828,2560,w_InviernoPortada-scaled.jpg
869,AmarMockup,amarmockup,https://editoriallarueca.com/wp-content/uploads/AmarMockup.png,,image/png,2560,1707,AmarMockup-scaled.png
870,FotoFernando,fotofernando,https://editoriallarueca.com/wp-content/uploads/FotoFernando.jpg,,image/jpeg,400,533,FotoFernando.jpg
871,A5 Magazine Catalogue Mockup,a5-magazine-catalogue-mockup,https://editoriallarueca.com/wp-content/uploads/mockupLos2.jpg,,image/jpeg,2560,1920,mockupLos2-scaled.jpg
873,978-84-19865-05-2  Cub_Castellano,978-84-19865-05-2-cub_castellano,https://editoriallarueca.com/wp-content/uploads/w_PortadaCastellano.jpg,,image/jpeg,500,740,w_PortadaCastellano.jpg
875,MockUp_LeccionesPerdidas,mockup_leccionesperdidas,https://editoriallarueca.com/wp-content/uploads/MockUp_LeccionesPerdidas.jpg,,image/jpeg,900,600,MockUp_LeccionesPerdidas.jpg
876,dav,dav,https://editoriallarueca.com/wp-content/uploads/w_FotoAutor.jpg,,image/jpeg,400,476,w_FotoAutor.jpg
878,QueCosasPortada,quecosasportada,https://editoriallarueca.com/wp-content/uploads/w_QueCosasPortada.jpg,,image/jpeg,500,700,w_QueCosasPortada.jpg
880,QueCosasMockup,quecosasmockup,https://editoriallarueca.com/wp-content/uploads/QueCosasMockup.png,,image/png,2560,1732,QueCosasMockup-scaled.png
881,FotoSantiagoBalmaseda,fotosantiagobalmaseda,https://editoriallarueca.com/wp-content/uploads/FotoSantiagoBalmaseda.jpg,,image/jpeg,2560,1920,FotoSantiagoBalmaseda-scaled.jpg
883,w_RRSS_AnaCordoba,w_rrss_anacordoba,https://editoriallarueca.com/wp-content/uploads/w_RRSS_AnaCordoba.jpg,,image/jpeg,700,1050,w_RRSS_AnaCordoba.jpg
884,w_FotoAnaCordobaparaweb,w_fotoanacordobaparaweb,https://editoriallarueca.com/wp-content/uploads/w_FotoAnaCordobaparaweb.jpg,,image/jpeg,533,667,w_FotoAnaCordobaparaweb.jpg
886,w_InviernoMockUp,w_inviernomockup,https://editoriallarueca.com/wp-content/uploads/w_InviernoMockUp.jpg,,image/jpeg,700,490,w_InviernoMockUp.jpg
887,w_FotoEzequiel,w_fotoezequiel,https://editoriallarueca.com/wp-content/uploads/w_FotoEzequiel.jpg,,image/jpeg,400,533,w_FotoEzequiel.jpg
890,FotoAlejandroGonzalez,fotoalejandrogonzalez,https://editoriallarueca.com/wp-content/uploads/FotoAlejandroGonzalez.jpg,,image/jpeg,1709,2560,FotoAlejandroGonzalez-scaled.jpg
893,DictadoresPortada,dictadoresportada,https://editoriallarueca.com/wp-content/uploads/w_DictadoresPortada1.jpg,,image/jpeg,500,700,w_DictadoresPortada1.jpg
895,DictadoresMockup,dictadoresmockup,https://editoriallarueca.com/wp-content/uploads/DictadoresMockup.png,,image/png,2560,1707,DictadoresMockup-scaled.png
896,w_FotoRosa,w_fotorosa,https://editoriallarueca.com/wp-content/uploads/w_FotoRosa.jpg,,image/jpeg,382,492,w_FotoRosa.jpg
898,DesamorIVPortada,desamorivportada,https://editoriallarueca.com/wp-content/uploads/w_DesamorIVPortada.jpg,,image/jpeg,500,733,w_DesamorIVPortada.jpg
900,w_DesamorIVMockup,w_desamorivmockup,https://editoriallarueca.com/wp-content/uploads/w_DesamorIVMockup.jpg,,image/jpeg,500,295,w_DesamorIVMockup.jpg
901,w_FotoPabloVozmediano,w_fotopablovozmediano,https://editoriallarueca.com/wp-content/uploads/w_FotoPabloVozmediano.jpg,,image/jpeg,400,300,w_FotoPabloVozmediano.jpg
903,GalantePlantilla,galanteplantilla,https://editoriallarueca.com/wp-content/uploads/w_GalantePlantilla.jpg,,image/jpeg,500,747,w_GalantePlantilla.jpg
905,GalanteMockup,galantemockup,https://editoriallarueca.com/wp-content/uploads/GalanteMockup.png,,image/png,2560,1707,GalanteMockup-scaled.png
906,w_FotoGalante,w_fotogalante,https://editoriallarueca.com/wp-content/uploads/w_FotoGalante.jpg,,image/jpeg,400,274,w_FotoGalante.jpg
908,EnLlamasPortada,enllamasportada,https://editoriallarueca.com/wp-content/uploads/w_EnLlamasPortada.jpg,,image/jpeg,500,750,w_EnLlamasPortada.jpg
910,EnLlamasMockup,enllamasmockup,https://editoriallarueca.com/wp-content/uploads/EnLlamasMockup.png,,image/png,2560,1707,EnLlamasMockup-scaled.png
911,w_FotoDavidNavarro1,w_fotodavidnavarro1,https://editoriallarueca.com/wp-content/uploads/w_FotoDavidNavarro1.jpg,,image/jpeg,400,585,w_FotoDavidNavarro1.jpg
912,PlantillaGregorio2daEdicion,plantillagregorio2daedicion,https://editoriallarueca.com/wp-content/uploads/w_2oedi_9788418924705_cvr.jpg,,image/jpeg,500,763,w_2oedi_9788418924705_cvr.jpg
914,AusenciaPortadapdf,ausenciaportadapdf,https://editoriallarueca.com/wp-content/uploads/w_AusenciaPortada.jpg,,image/jpeg,500,750,w_AusenciaPortada.jpg
916,AusenciaMockup,ausenciamockup,https://editoriallarueca.com/wp-content/uploads/AusenciaMockup.png,,image/png,2560,1920,AusenciaMockup-scaled.png
917,w_juan5,w_juan5,https://editoriallarueca.com/wp-content/uploads/w_juan5.jpg,,image/jpeg,400,300,w_juan5.jpg
920,peliculaPortada,peliculaportada,https://editoriallarueca.com/wp-content/uploads/w_peliculaPortadapeq.jpg,,image/jpeg,500,750,w_peliculaPortadapeq.jpg
922,PeliculaMockup,peliculamockup,https://editoriallarueca.com/wp-content/uploads/PeliculaMockup.png,,image/png,2560,1920,PeliculaMockup-scaled.png
923,w_fotoDiegoGomez,w_fotodiegogomez,https://editoriallarueca.com/wp-content/uploads/w_fotoDiegoGomez.jpg,,image/jpeg,400,621,w_fotoDiegoGomez.jpg
925,MalvaPortada,malvaportada,https://editoriallarueca.com/wp-content/uploads/w_MalvaPortada.jpg,,image/jpeg,500,700,w_MalvaPortada.jpg
927,MalvaMockup,malvamockup,https://editoriallarueca.com/wp-content/uploads/MalvaMockup.png,,image/png,2560,1707,MalvaMockup-scaled.png
928,w_FotoEvaRiber,w_fotoevariber,https://editoriallarueca.com/wp-content/uploads/w_FotoEvaRiber.jpg,,image/jpeg,400,464,w_FotoEvaRiber.jpg
931,LeemePortada,leemeportada,https://editoriallarueca.com/wp-content/uploads/w_LeemePortada.jpg,,image/jpeg,500,719,w_LeemePortada.jpg
933,LeemeMockup,leememockup,https://editoriallarueca.com/wp-content/uploads/LeemeMockup.png,,image/png,2560,1920,LeemeMockup-scaled.png
935,fotoGrupo,fotogrupo,https://editoriallarueca.com/wp-content/uploads/fotoGrupo.jpg,,image/jpeg,437,543,fotoGrupo.jpg
937,MarMuertoPortada,marmuertoportada,https://editoriallarueca.com/wp-content/uploads/W_MarMuertoPortada.jpg,,image/jpeg,500,706,W_MarMuertoPortada.jpg
939,MarMuertoMockup,marmuertomockup,https://editoriallarueca.com/wp-content/uploads/MarMuertoMockup.png,,image/png,2560,1828,MarMuertoMockup-scaled.png
940,w_FotoValdeavero-1,w_fotovaldeavero-1,https://editoriallarueca.com/wp-content/uploads/w_FotoValdeavero-1.jpg,,image/jpeg,500,330,w_FotoValdeavero-1.jpg
943,w_fotoAutorPresentacion,w_fotoautorpresentacion,https://editoriallarueca.com/wp-content/uploads/w_fotoAutorPresentacion.jpg,,image/jpeg,529,427,w_fotoAutorPresentacion.jpg
945,AcorraladosPortada,acorraladosportada,https://editoriallarueca.com/wp-content/uploads/w_AcorraladosPortada.jpg,,image/jpeg,500,700,w_AcorraladosPortada.jpg
947,AcorraladosMockup,acorraladosmockup,https://editoriallarueca.com/wp-content/uploads/AcorraladosMockup.png,,image/png,2560,1512,AcorraladosMockup-scaled.png
948,w_FotoFidel,w_fotofidel,https://editoriallarueca.com/wp-content/uploads/w_FotoFidel.jpg,,image/jpeg,400,519,w_FotoFidel.jpg
950,MarMuertoPortada,marmuertoportada-2,https://editoriallarueca.com/wp-content/uploads/w2_MarMuertoPortada.jpg,,image/jpeg,500,706,w2_MarMuertoPortada.jpg
953,GenerosPortada,generosportada,https://editoriallarueca.com/wp-content/uploads/w_GenerosPortada.jpg,,image/jpeg,500,700,w_GenerosPortada.jpg
955,w_GenerosMockup,w_generosmockup,https://editoriallarueca.com/wp-content/uploads/w_GenerosMockup.png,,image/png,1500,1000,w_GenerosMockup.png
956,w_FotoIsabel,w_fotoisabel,https://editoriallarueca.com/wp-content/uploads/w_FotoIsabel.jpg,,image/jpeg,400,401,w_FotoIsabel.jpg
958,w_mockup_Encuentros,w_mockup_encuentros,https://editoriallarueca.com/wp-content/uploads/w_mockup_Encuentros.jpg,,image/jpeg,2504,2560,w_mockup_Encuentros-scaled.jpg
959,w_FotoJoseAntonio,w_fotojoseantonio,https://editoriallarueca.com/wp-content/uploads/w_FotoJoseAntonio.jpg,,image/jpeg,400,597,w_FotoJoseAntonio.jpg
962,RioPortada,rioportada,https://editoriallarueca.com/wp-content/uploads/w_RioPortada.jpg,,image/jpeg,500,750,w_RioPortada.jpg
964,RioMockUp,riomockup,https://editoriallarueca.com/wp-content/uploads/RioMockUp.png,,image/png,2560,1792,RioMockUp-scaled.png
965,w_FotoAnaOrtega,w_fotoanaortega,https://editoriallarueca.com/wp-content/uploads/w_FotoAnaOrtega.jpg,,image/jpeg,397,513,w_FotoAnaOrtega.jpg
968,ElMaestroPortada,elmaestroportada,https://editoriallarueca.com/wp-content/uploads/w_2portada.jpg,,image/jpeg,500,700,w_2portada.jpg
970,ElMaestroMockup,elmaestromockup,https://editoriallarueca.com/wp-content/uploads/ElMaestroMockup.png,,image/png,2560,1707,ElMaestroMockup-scaled.png
971,w_Juana Hdez Conesa,w_juana-hdez-conesa,https://editoriallarueca.com/wp-content/uploads/w_Juana-Hdez-Conesa.jpg,,image/jpeg,400,601,w_Juana-Hdez-Conesa.jpg
973,TresRepublicanosPortada,tresrepublicanosportada,https://editoriallarueca.com/wp-content/uploads/w_TresRepublicanosPortada.jpg,,image/jpeg,1181,1654,w_TresRepublicanosPortada.jpg
975,ConversacionesPortada002,conversacionesportada002,https://editoriallarueca.com/wp-content/uploads/w_ConversacionesPortada002.jpg,,image/jpeg,1181,1654,w_ConversacionesPortada002.jpg
977,MarMuerto004Portada,marmuerto004portada,https://editoriallarueca.com/wp-content/uploads/w_MarMuerto004Portada.jpg,,image/jpeg,500,706,w_MarMuerto004Portada.jpg
979,w_FotoRafael,w_fotorafael,https://editoriallarueca.com/wp-content/uploads/w_FotoRafael.jpg,,image/jpeg,400,267,w_FotoRafael.jpg
980,ConversacionesMockup,conversacionesmockup,https://editoriallarueca.com/wp-content/uploads/ConversacionesMockup.png,,image/png,2560,1920,ConversacionesMockup-scaled.png
981,w_FotoRafael,w_fotorafael-2,https://editoriallarueca.com/wp-content/uploads/w_FotoRafael-1.jpg,,image/jpeg,400,267,w_FotoRafael-1.jpg
982,w_FotoRafael,w_fotorafael-3,https://editoriallarueca.com/wp-content/uploads/w_FotoRafael-2.jpg,,image/jpeg,236,267,w_FotoRafael-2.jpg
985,978-84-19865-02-1,978-84-19865-02-1,https://editoriallarueca.com/wp-content/uploads/W_CineYMedicina-1.jpg,,image/jpeg,500,742,W_CineYMedicina-1.jpg
987,LaCasaOlvidorAmazon,lacasaolvidoramazon,https://editoriallarueca.com/wp-content/uploads/W_cASA.jpg,,image/jpeg,1198,1800,W_cASA.jpg
989,CortezaPortada,cortezaportada,https://editoriallarueca.com/wp-content/uploads/w_CortezaPortada.jpg,,image/jpeg,500,700,w_CortezaPortada.jpg
991,CortezaMockUp,cortezamockup,https://editoriallarueca.com/wp-content/uploads/CortezaMockUp.png,,image/png,2560,1552,CortezaMockUp-scaled.png
992,w_FotoJeronimo,w_fotojeronimo,https://editoriallarueca.com/wp-content/uploads/w_FotoJeronimo.jpg,,image/jpeg,556,987,w_FotoJeronimo.jpg
994,w_3sueños,w_3suenos,https://editoriallarueca.com/wp-content/uploads/w_3suenos.jpg,,image/jpeg,1236,1876,w_3suenos.jpg
995,Book Cover Multiple Psd Mockup,book-cover-multiple-psd-mockup-2,https://editoriallarueca.com/wp-content/uploads/mockup_5librosJuanapeq.jpg,,image/jpeg,2000,1500,mockup_5librosJuanapeq.jpg
997,978-84-19865-01-4,978-84-19865-01-4,https://editoriallarueca.com/wp-content/uploads/w_Ajusticiados-3.jpg,,image/jpeg,500,736,w_Ajusticiados-3.jpg
999,W_YoTeAcusoPEQ,w_yoteacusopeq,https://editoriallarueca.com/wp-content/uploads/W_YoTeAcusoPEQ.jpg,,image/jpeg,500,700,W_YoTeAcusoPEQ.jpg
1001,EstarContigoPortada,estarcontigoportada,https://editoriallarueca.com/wp-content/uploads/w_EstarContigoPortada.jpg,,image/jpeg,500,750,w_EstarContigoPortada.jpg
1003,EstarContigoMockup,estarcontigomockup,https://editoriallarueca.com/wp-content/uploads/EstarContigoMockup.png,,image/png,2560,1707,EstarContigoMockup-scaled.png
1004,w_FotoPatricia1,w_fotopatricia1,https://editoriallarueca.com/wp-content/uploads/w_FotoPatricia1.jpg,,image/jpeg,556,511,w_FotoPatricia1.jpg
1006,EntreRealidadesPortada,entrerealidadesportada,https://editoriallarueca.com/wp-content/uploads/w_EntreRealidadesPortada.jpg,,image/jpeg,500,700,w_EntreRealidadesPortada.jpg
1008,EntreRealidadesMockup,entrerealidadesmockup,https://editoriallarueca.com/wp-content/uploads/EntreRealidadesMockup.png,,image/png,2560,1707,EntreRealidadesMockup-scaled.png
1009,w_FOTO DEL AUTOR BENEDICTO CUERVO,w_foto-del-autor-benedicto-cuervo,https://editoriallarueca.com/wp-content/uploads/w_FOTO-DEL-AUTOR-BENEDICTO-CUERVO.jpg,,image/jpeg,400,560,w_FOTO-DEL-AUTOR-BENEDICTO-CUERVO.jpg
1011,GuemesPortada,guemesportada,https://editoriallarueca.com/wp-content/uploads/w_GuemesPortada.jpg,,image/jpeg,500,700,w_GuemesPortada.jpg
1013,GuemesMockup,guemesmockup,https://editoriallarueca.com/wp-content/uploads/GuemesMockup.png,,image/png,2560,1512,GuemesMockup-scaled.png
1014,w_FotoMiguelAngelGuemes,w_fotomiguelangelguemes,https://editoriallarueca.com/wp-content/uploads/w_FotoMiguelAngelGuemes.jpg,,image/jpeg,400,446,w_FotoMiguelAngelGuemes.jpg
1016,PerdonamePortada,perdonameportada,https://editoriallarueca.com/wp-content/uploads/w_PerdonamePortada.jpg,,image/jpeg,500,750,w_PerdonamePortada.jpg
1018,PerdonameMockup,perdonamemockup,https://editoriallarueca.com/wp-content/uploads/PerdonameMockup.png,,image/png,2560,1792,PerdonameMockup-scaled.png
1019,w_Foto autor,w_foto-autor,https://editoriallarueca.com/wp-content/uploads/w_Foto-autor.jpg,,image/jpeg,833,1592,w_Foto-autor.jpg
1021,VillaSiciliaPortada,villasiciliaportada,https://editoriallarueca.com/wp-content/uploads/w_VillaSiciliaPortada.jpg,,image/jpeg,500,700,w_VillaSiciliaPortada.jpg
1023,PañueloPortada,panueloportada,https://editoriallarueca.com/wp-content/uploads/w_PanueloPortada.jpg,,image/jpeg,500,700,w_PanueloPortada.jpg
1025,PañueloMockup,panuelomockup,https://editoriallarueca.com/wp-content/uploads/PanueloMockup.png,,image/png,2560,1690,PanueloMockup-scaled.png
1026,w_FotoIsabel,w_fotoisabel-2,https://editoriallarueca.com/wp-content/uploads/w_FotoIsabel-1.jpg,,image/jpeg,400,533,w_FotoIsabel-1.jpg
1028,RumordelaMareaPortada,rumordelamareaportada,https://editoriallarueca.com/wp-content/uploads/w_RumordelaMareaPortada.jpg,,image/jpeg,500,700,w_RumordelaMareaPortada.jpg
1030,RumordelamareaMockup,rumordelamareamockup,https://editoriallarueca.com/wp-content/uploads/RumordelamareaMockup.png,,image/png,2560,1707,RumordelamareaMockup-scaled.png
1031,w_FotoGuillermo,w_fotoguillermo,https://editoriallarueca.com/wp-content/uploads/w_FotoGuillermo.jpg,,image/jpeg,400,823,w_FotoGuillermo.jpg
1033,NicosPortada,nicosportada,https://editoriallarueca.com/wp-content/uploads/w_NicosPortada.jpg,,image/jpeg,500,700,w_NicosPortada.jpg
1035,NicosMockup,nicosmockup,https://editoriallarueca.com/wp-content/uploads/NicosMockup.png,,image/png,2560,1707,NicosMockup-scaled.png
1036,W_FOTO AUTOR NIKLAS,w_foto-autor-niklas,https://editoriallarueca.com/wp-content/uploads/W_FOTO-AUTOR-NIKLAS.jpg,,image/jpeg,400,267,W_FOTO-AUTOR-NIKLAS.jpg
